"","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp","PlotName","Date_Time"
"372",2017-07-01 00:00:00,0.0751,89.4,1.2,20.1738888888889,21.5327777777778,"B127",2017-06-30 23:30:55
"373",2017-07-01 01:00:00,0.0736,90.4,1.2,20.055,20.9361111111111,"B127",2017-07-01 00:30:55
"374",2017-07-01 02:00:00,0.0736,90.9,1.2,19.9361111111111,20.1738888888889,"B127",2017-07-01 01:30:55
"375",2017-07-01 03:00:00,0.0736,91.8,1.2,19.8172222222222,19.3411111111111,"B127",2017-07-01 02:30:55
"376",2017-07-01 04:00:00,0.0729,91.8,1.2,19.6738888888889,18.9611111111111,"B127",2017-07-01 03:30:55
"377",2017-07-01 05:00:00,0.0729,92.3,1.2,19.5077777777778,18.6038888888889,"B127",2017-07-01 04:30:55
"378",2017-07-01 06:00:00,0.0722,93.7,1.2,19.3411111111111,18.0811111111111,"B127",2017-07-01 05:30:55
"379",2017-07-01 07:00:00,0.0722,94.8,1.2,19.1988888888889,18.105,"B127",2017-07-01 06:30:55
"380",2017-07-01 08:00:00,0.0722,93.4,6.2,19.0561111111111,19.555,"B127",2017-07-01 07:30:55
"381",2017-07-01 09:00:00,0.0722,88.7,16.2,19.0077777777778,20.9127777777778,"B127",2017-07-01 08:30:55
"382",2017-07-01 10:00:00,0.0722,85.6,46.2,19.08,22.6811111111111,"B127",2017-07-01 09:30:55
"383",2017-07-01 11:00:00,0.0722,78,86.2,19.1988888888889,23.8088888888889,"B127",2017-07-01 10:30:55
"384",2017-07-01 12:00:00,0.0729,68.2,106.2,19.4127777777778,24.9677777777778,"B127",2017-07-01 11:30:55
"385",2017-07-01 13:00:00,0.0707,62.5,48.7,19.6738888888889,25.1622222222222,"B127",2017-07-01 12:30:55
"386",2017-07-01 14:00:00,0.07,61.1,63.7,19.9122222222222,25.4277777777778,"B127",2017-07-01 13:30:55
"387",2017-07-01 15:00:00,0.07,53.9,251.2,20.15,26.2561111111111,"B127",2017-07-01 14:30:55
"388",2017-07-01 16:00:00,0.0693,50,38.7,20.3411111111111,25.9138888888889,"B127",2017-07-01 15:30:55
"389",2017-07-01 17:00:00,0.0686,51.4,53.7,20.3877777777778,25.5977777777778,"B127",2017-07-01 16:30:55
"390",2017-07-01 18:00:00,0.0678,51.6,26.2,20.3877777777778,25.2338888888889,"B127",2017-07-01 17:30:55
"391",2017-07-01 19:00:00,0.0671,52.1,11.2,20.3172222222222,24.4361111111111,"B127",2017-07-01 18:30:55
"392",2017-07-01 20:00:00,0.0671,54.2,3.7,20.2222222222222,23.5211111111111,"B127",2017-07-01 19:30:55
"393",2017-07-01 21:00:00,0.0664,56.9,1.2,20.1027777777778,22.0822222222222,"B127",2017-07-01 20:30:55
"394",2017-07-01 22:00:00,0.0664,60.5,1.2,19.96,21.0561111111111,"B127",2017-07-01 21:30:55
"395",2017-07-01 23:00:00,0.0657,65.4,1.2,19.8172222222222,20.3877777777778,"B127",2017-07-01 22:30:55
"396",2017-07-02 00:00:00,0.0657,72.1,1.2,19.6511111111111,19.3888888888889,"B127",2017-07-01 23:30:55
"397",2017-07-02 01:00:00,0.0649,76.2,1.2,19.5077777777778,18.4377777777778,"B127",2017-07-02 00:30:55
"398",2017-07-02 02:00:00,0.0642,79.1,1.2,19.3411111111111,18.1288888888889,"B127",2017-07-02 01:30:55
"399",2017-07-02 03:00:00,0.0642,80.4,1.2,19.1511111111111,17.51,"B127",2017-07-02 02:30:55
"400",2017-07-02 04:00:00,0.0642,83.6,1.2,18.985,16.9872222222222,"B127",2017-07-02 03:30:55
"401",2017-07-02 05:00:00,0.0635,85.2,1.2,18.8177777777778,16.725,"B127",2017-07-02 04:30:55
"402",2017-07-02 06:00:00,0.0635,86.2,1.2,18.6522222222222,16.1288888888889,"B127",2017-07-02 05:30:55
"403",2017-07-02 07:00:00,0.0628,87.2,1.2,18.485,16.0338888888889,"B127",2017-07-02 06:30:55
"404",2017-07-02 08:00:00,0.0628,86.1,6.2,18.3661111111111,17.7477777777778,"B127",2017-07-02 07:30:55
"405",2017-07-02 09:00:00,0.0628,78.1,11.2,18.295,21.0077777777778,"B127",2017-07-02 08:30:55
"406",2017-07-02 10:00:00,0.0628,68.7,43.7,18.3427777777778,22.8,"B127",2017-07-02 09:30:55
"407",2017-07-02 11:00:00,0.0628,63.7,76.2,18.485,24.0261111111111,"B127",2017-07-02 10:30:55
"408",2017-07-02 12:00:00,0.062,56.7,98.7,18.7472222222222,25.1372222222222,"B127",2017-07-02 11:30:55
"409",2017-07-02 13:00:00,0.0613,52.7,63.7,19.08,26.5238888888889,"B127",2017-07-02 12:30:55
"410",2017-07-02 14:00:00,0.0613,53,91.2,19.365,28.1472222222222,"B127",2017-07-02 13:30:55
"411",2017-07-02 15:00:00,0.0613,52.5,311.2,19.865,29.29,"B127",2017-07-02 14:30:55
"412",2017-07-02 16:00:00,0.0606,50.4,48.7,20.3172222222222,29.765,"B127",2017-07-02 15:30:55
"413",2017-07-02 17:00:00,0.0606,54,38.7,20.5072222222222,28.965,"B127",2017-07-02 16:30:55
"414",2017-07-02 18:00:00,0.0598,57.1,28.7,20.6272222222222,28.3688888888889,"B127",2017-07-02 17:30:55
"415",2017-07-02 19:00:00,0.0598,59,13.7,20.6977777777778,28.0477777777778,"B127",2017-07-02 18:30:55
"416",2017-07-02 20:00:00,0.0591,57.7,6.2,20.7222222222222,27.1861111111111,"B127",2017-07-02 19:30:55
"417",2017-07-02 21:00:00,0.0584,49.1,1.2,20.6977777777778,27.0138888888889,"B127",2017-07-02 20:30:55
"418",2017-07-02 22:00:00,0.0584,65.8,1.2,20.6272222222222,24.2188888888889,"B127",2017-07-02 21:30:55
"419",2017-07-02 23:00:00,0.0584,72.4,1.2,20.4838888888889,23.1122222222222,"B127",2017-07-02 22:30:55
"420",2017-07-03 00:00:00,0.0584,77.2,1.2,20.3411111111111,21.915,"B127",2017-07-02 23:30:55
