"Plot_Name","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"U134",2019-10-01 00:00:00,0.1971,84.4,1.2,19.294,22.92
"U134",2019-10-01 01:00:00,0.1964,86.9,1.2,19.294,22.178
"U134",2019-10-01 02:00:00,0.1964,90.8,1.2,19.27,21.7
"U134",2019-10-01 03:00:00,0.1964,90.6,1.2,19.246,21.342
"U134",2019-10-01 04:00:00,0.1964,91.6,1.2,19.222,21.127
"U134",2019-10-01 05:00:00,0.1964,91.6,1.2,19.175,21.318
"U134",2019-10-01 06:00:00,0.1957,91.9,1.2,19.151,21.032
"U134",2019-10-01 07:00:00,0.1957,93.6,1.2,19.127,20.984
"U134",2019-10-01 08:00:00,0.1957,93.6,1.2,19.103,21.748
"U134",2019-10-01 09:00:00,0.1957,91.7,8.7,19.08,22.776
"U134",2019-10-01 10:00:00,0.1949,89.2,16.2,19.127,24.219
"U134",2019-10-01 11:00:00,0.1949,85.6,16.2,19.199,25.477
"U134",2019-10-01 12:00:00,0.1949,82.7,18.7,19.318,26.28
"U134",2019-10-01 13:00:00,0.1942,80.9,43.7,19.484,28.171
"U134",2019-10-01 14:00:00,0.1942,79.1,18.7,19.698,27.481
"U134",2019-10-01 15:00:00,0.1935,80.5,11.2,19.912,27.112
"U134",2019-10-01 16:00:00,0.1935,82.7,6.2,20.079,26.891
"U134",2019-10-01 17:00:00,0.1935,85.3,3.7,20.198,26.598
"U134",2019-10-01 18:00:00,0.1935,85.3,1.2,20.293,26.5
"U134",2019-10-01 19:00:00,0.1928,85.1,1.2,20.365,25.939
"U134",2019-10-01 20:00:00,0.1928,86.5,1.2,20.412,25.355
"U134",2019-10-01 21:00:00,0.1928,88.2,1.2,20.412,24.992
"U134",2019-10-01 22:00:00,0.1928,88.7,1.2,20.436,24.847
"U134",2019-10-01 23:00:00,0.192,85.5,1.2,20.436,25.331
"U134",2019-10-02 00:00:00,0.192,84.8,1.2,20.436,24.605
"U134",2019-10-02 01:00:00,0.192,86.4,1.2,20.436,23.352
"U134",2019-10-02 02:00:00,0.192,87.6,1.2,20.436,20.865
"U134",2019-10-02 03:00:00,0.192,89.9,1.2,20.341,20.317
"U134",2019-10-02 04:00:00,0.1913,90.9,1.2,20.198,20.341
"U134",2019-10-02 05:00:00,0.1913,92.6,1.2,20.079,20.269
"U134",2019-10-02 06:00:00,0.1913,95.6,1.2,19.96,16.963
"U134",2019-10-02 07:00:00,0.1913,97.7,1.2,19.817,16.034
"U134",2019-10-02 08:00:00,0.1913,98.1,1.2,19.603,15.079
"U134",2019-10-02 09:00:00,0.1913,98,1.2,19.341,14.816
"U134",2019-10-02 10:00:00,0.1913,98.3,1.2,19.08,15.031
"U134",2019-10-02 11:00:00,0.1913,98.4,6.2,18.866,15.27
"U134",2019-10-02 12:00:00,0.1913,98.2,6.2,18.675,15.533
"U134",2019-10-02 13:00:00,0.1913,97.8,6.2,18.557,15.772
"U134",2019-10-02 14:00:00,0.1913,97.5,6.2,18.438,15.986
"U134",2019-10-02 15:00:00,0.1913,97.4,6.2,18.343,15.915
"U134",2019-10-02 16:00:00,0.1906,96.9,1.2,18.247,15.581
"U134",2019-10-02 17:00:00,0.1906,97,1.2,18.176,15.485
"U134",2019-10-02 18:00:00,0.1906,97.5,1.2,18.081,15.247
"U134",2019-10-02 19:00:00,0.1906,98.2,1.2,17.986,15.151
"U134",2019-10-02 20:00:00,0.1906,98.8,1.2,17.867,15.103
"U134",2019-10-02 21:00:00,0.1906,99.5,1.2,17.796,15.342
"U134",2019-10-02 22:00:00,0.1913,99.9,1.2,17.724,15.676
"U134",2019-10-02 23:00:00,0.2015,100,1.2,17.677,15.676
"U134",2019-10-03 00:00:00,0.2719,100,1.2,17.391,15.819
"U134",2019-10-03 01:00:00,0.2741,100,1.2,17.106,15.963
"U134",2019-10-03 02:00:00,0.2523,100,1.2,17.082,15.843
"U134",2019-10-03 03:00:00,0.2349,100,1.2,17.082,15.867
"U134",2019-10-03 04:00:00,0.2313,100,1.2,17.106,15.939
"U134",2019-10-03 05:00:00,0.2254,100,1.2,17.13,15.939
"U134",2019-10-03 06:00:00,0.2211,100,1.2,17.153,16.058
"U134",2019-10-03 07:00:00,0.2138,100,1.2,17.153,16.129
"U134",2019-10-03 08:00:00,0.2116,100,1.2,17.153,15.438
"U134",2019-10-03 09:00:00,0.2102,100,1.2,17.153,14.84
"U134",2019-10-03 10:00:00,0.2087,100,6.2,17.153,15.247
"U134",2019-10-03 11:00:00,0.2066,96.9,11.2,17.13,16.773
"U134",2019-10-03 12:00:00,0.2051,88.5,13.7,17.13,17.415
"U134",2019-10-03 13:00:00,0.2037,83.4,23.7,17.153,17.629
"U134",2019-10-03 14:00:00,0.2022,81.4,16.2,17.201,16.225
"U134",2019-10-03 15:00:00,0.2015,82.6,13.7,17.201,15.676
