"Plot Title: Rollinson_A1 "
"#","Time, GMT-05:00","Temp, °F()","Water Content, m³/m³()","PAR, uE()","Temp, °F()","RH, %()"
1,09/08/17 11:51:14 AM,59.315,0.0032,16.2,66.900,54.100
2,09/08/17 12:51:14 PM,59.445,0.0032,16.2,67.071,55.300
3,09/08/17 01:51:14 PM,59.659,0.0025,23.7,65.916,67.600
4,09/08/17 02:51:14 PM,59.873,0.0025,21.2,66.043,68.200
5,09/08/17 03:51:14 PM,60.046,0.0025,18.7,65.188,65.700
6,09/08/17 04:51:14 PM,60.174,0.0025,16.2,63.561,67.500
7,09/08/17 05:51:14 PM,60.260,0.0010,6.2,62.105,67.600
8,09/08/17 06:51:14 PM,60.260,0.0010,1.2,61.248,62.100
9,09/08/17 07:51:14 PM,60.217,0.0010,1.2,60.517,60.800
10,09/08/17 08:51:14 PM,60.089,0.0017,1.2,59.014,65.600
11,09/08/17 09:51:14 PM,59.959,0.0010,1.2,59.099,69.300
12,09/08/17 10:51:14 PM,59.873,0.0010,1.2,58.928,72.900
13,09/08/17 11:51:14 PM,59.788,0.0010,1.2,58.152,73.600
14,09/09/17 12:51:14 AM,59.702,0.0010,1.2,56.426,77.800
15,09/09/17 01:51:14 AM,59.616,0.0010,1.2,55.819,82.500
16,09/09/17 02:51:14 AM,59.529,0.0010,1.2,55.776,85.300
17,09/09/17 03:51:14 AM,59.445,0.0010,1.2,55.515,85.800
18,09/09/17 04:51:14 AM,59.358,0.0010,1.2,55.342,83.700
19,09/09/17 05:51:14 AM,59.272,0.0010,1.2,54.387,80.200
20,09/09/17 06:51:14 AM,59.185,0.0010,1.2,53.341,79.700
21,09/09/17 07:51:14 AM,59.056,0.0010,1.2,54.648,82.200
22,09/09/17 08:51:14 AM,58.971,0.0010,6.2,59.056,80.800
23,09/09/17 09:51:14 AM,58.928,0.0003,8.7,61.720,72.500
24,09/09/17 10:51:14 AM,58.971,-0.0004,16.2,64.760,65.400
25,09/09/17 11:51:14 AM,59.099,0.0003,16.2,66.729,55.200
26,09/09/17 12:51:14 PM,59.315,0.0003,26.2,68.571,50.400
27,09/09/17 01:51:14 PM,59.529,0.0003,41.2,69.557,46.800
28,09/09/17 02:51:14 PM,59.788,0.0003,16.2,68.871,42.600
29,09/09/17 03:51:14 PM,59.959,-0.0004,18.7,68.614,39.300
30,09/09/17 04:51:14 PM,60.089,-0.0004,23.7,67.928,42.900
31,09/09/17 05:51:14 PM,60.132,-0.0004,3.7,66.943,48.000
32,09/09/17 06:51:14 PM,60.174,-0.0004,1.2,64.845,51.600
33,09/09/17 07:51:14 PM,60.217,-0.0011,1.2,62.148,57.100
34,09/09/17 08:51:14 PM,60.174,-0.0011,1.2,59.401,63.600
35,09/09/17 09:51:14 PM,60.089,-0.0011,1.2,57.807,70.500
36,09/09/17 10:51:14 PM,60.003,-0.0011,1.2,56.728,76.500
37,09/09/17 11:51:14 PM,59.873,-0.0011,1.2,55.819,79.800
38,09/10/17 12:51:14 AM,59.745,-0.0011,1.2,54.777,81.600
39,09/10/17 01:51:14 AM,59.616,-0.0011,1.2,53.121,81.400
40,09/10/17 02:51:14 AM,59.445,-0.0011,1.2,51.589,82.100
41,09/10/17 03:51:14 AM,59.272,-0.0011,1.2,50.400,82.800
42,09/10/17 04:51:14 AM,59.099,-0.0011,1.2,49.249,83.200
43,09/10/17 05:51:14 AM,58.885,-0.0018,1.2,47.914,84.500
44,09/10/17 06:51:14 AM,58.669,-0.0018,1.2,46.751,87.600
45,09/10/17 07:51:14 AM,58.411,-0.0018,1.2,48.272,88.500
46,09/10/17 08:51:14 AM,58.239,-0.0011,3.7,53.515,85.000
